2020-09-12 00:51:39.551+0000 WARN [o.n.i.p.PageCache] The dbms.memory.pagecache.size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a computed heuristic value of 2147483648 bytes will be used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-09-12 00:51:40.042+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-09-12 00:51:40.044+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2020-09-12 00:51:40.044+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-09-12 00:51:40.050+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.050+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2020-09-12 00:51:40.050+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.051+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 8.000GiB
2020-09-12 00:51:40.052+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 107.2MiB
2020-09-12 00:51:40.053+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 9.772GiB
2020-09-12 00:51:40.056+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 0B
2020-09-12 00:51:40.057+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 0B
2020-09-12 00:51:40.057+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-09-12 00:51:40.057+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.057+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2020-09-12 00:51:40.057+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.058+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 3.982GiB
2020-09-12 00:51:40.059+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 4.000GiB
2020-09-12 00:51:40.060+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 4.000GiB
2020-09-12 00:51:40.065+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-09-12 00:51:40.065+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-09-12 00:51:40.066+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.142MiB, max=5.563MiB, threshold=0B
2020-09-12 00:51:40.067+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=21.38MiB, used=20.69MiB, max=-1B, threshold=0B
2020-09-12 00:51:40.067+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=3.750MiB, used=3.701MiB, max=117.2MiB, threshold=0B
2020-09-12 00:51:40.068+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=2.375MiB, used=2.062MiB, max=1024MiB, threshold=0B
2020-09-12 00:51:40.068+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=202.0MiB, used=4.000MiB, max=-1B, threshold=?
2020-09-12 00:51:40.069+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=3.789GiB, used=0B, max=4.000GiB, threshold=0B
2020-09-12 00:51:40.069+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=14.00MiB, used=14.00MiB, max=-1B, threshold=?
2020-09-12 00:51:40.070+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=811.8KiB, max=117.2MiB, threshold=0B
2020-09-12 00:51:40.070+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-09-12 00:51:40.070+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.070+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2020-09-12 00:51:40.070+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.071+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Mac OS X; version: 10.15.6; arch: x86_64; cpus: 4
2020-09-12 00:51:40.074+0000 INFO [o.n.i.d.DiagnosticsManager] Max number of file descriptors: 10240
2020-09-12 00:51:40.075+0000 INFO [o.n.i.d.DiagnosticsManager] Number of open file descriptors: 159
2020-09-12 00:51:40.232+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 1246@Marcoss-MacBook-Pro.local
2020-09-12 00:51:40.233+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2020-09-12 00:51:40.233+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: America/Sao_Paulo
2020-09-12 00:51:40.234+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-09-12 00:51:40.234+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.234+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2020-09-12 00:51:40.234+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.235+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: Java HotSpot(TM) 64-Bit Server VM
2020-09-12 00:51:40.235+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2020-09-12 00:51:40.236+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11.0.8+10-LTS
2020-09-12 00:51:40.236+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2020-09-12 00:51:40.236+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-Xms4G, -Xmx4G, -XX:+UseG1GC, -XX:-OmitStackTraceInFastThrow, -XX:+AlwaysPreTouch, -XX:+UnlockExperimentalVMOptions, -XX:+TrustFinalNonStaticFields, -XX:+DisableExplicitGC, -XX:MaxInlineLevel=15, -Djdk.nio.maxCachedBufferSize=262144, -Dio.netty.tryReflectionSetAccessible=true, -Djdk.tls.ephemeralDHKeySize=2048, -Djdk.tls.rejectClientInitiatedRenegotiation=true, -XX:FlightRecorderOptions=stackdepth=256, -XX:+UnlockDiagnosticVMOptions, -XX:+DebugNonSafepoints, -Dfile.encoding=UTF-8]
2020-09-12 00:51:40.236+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-09-12 00:51:40.237+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.237+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2020-09-12 00:51:40.237+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-09-12 00:51:40.273+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jersey-server-2.30.1.jar
2020-09-12 00:51:40.273+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/lucene-core-8.5.1.jar
2020-09-12 00:51:40.274+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-import-tool-4.1.1.jar
2020-09-12 00:51:40.274+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/lucene-queryparser-8.5.1.jar
2020-09-12 00:51:40.274+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/bcpkix-jdk15on-1.65.jar
2020-09-12 00:51:40.274+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-browser-4.1.0.jar
2020-09-12 00:51:40.274+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/commons-text-1.8.jar
2020-09-12 00:51:40.274+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jackson-annotations-2.11.0.jar
2020-09-12 00:51:40.275+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-token-api-4.1.1.jar
2020-09-12 00:51:40.275+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-lucene-index-4.1.1.jar
2020-09-12 00:51:40.275+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/hk2-api-2.6.1.jar
2020-09-12 00:51:40.275+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/caffeine-2.8.2.jar
2020-09-12 00:51:40.275+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/shiro-lang-1.5.3.jar
2020-09-12 00:51:40.275+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/commons-io-2.6.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/server-api-4.1.1.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/parboiled-core-1.2.0.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jamm-0.3.3.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jakarta.annotation-api-1.3.5.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/hk2-locator-2.6.1.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-batch-insert-4.1.1.jar
2020-09-12 00:51:40.276+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jackson-module-jaxb-annotations-2.11.0.jar
2020-09-12 00:51:40.277+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-fabric-4.1.1.jar
2020-09-12 00:51:40.277+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/lucene-analyzers-common-8.5.1.jar
2020-09-12 00:51:40.278+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jetty-util-9.4.26.v20200117.jar
2020-09-12 00:51:40.278+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/commons-logging-1.2.jar
2020-09-12 00:51:40.278+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/commons-lang3-3.10.jar
2020-09-12 00:51:40.278+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/jetty-security-9.4.26.v20200117.jar
2020-09-12 00:51:40.278+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/marcospiaia/particular/unicamp/eng_sw/inf325/exercicio2/repo/Trabalho-INF325/neo4j-community-4.1.1/lib/neo4j-cypher-planner-4.1.1.jar
